Unnamed: 0;ID;ENLACE;USUARIO;@;FECHA;RETWEETS;FAVORITO;MENCIONA;HASHTAGS;GEO;TEXTO;TRADUCCIÓN;POLARIDAD;SUBJETIVIDAD
5726;1,20E+18;https://twitter.com/ec_memoria/status/1198679562235895810;ec_memoria;;2019-11-24 19:07:32+00:00;0;0;;#FestivalLojaM;;Más de 300 personas han trabajado durante 10 días, siendo el #FestivalLojaMásTuyoQueNunca la actividad que más interés ha despertado en la ciudad de Loja. Nos despedimos felices y agradecidos de compartir con tanto talento y que juntos haremos resonar las tablas en el 2020 .;More than 300 people have worked for 10 days, being the # FestivalLojaMásTuyoQueNever the activity that has aroused most interest in the city of Loja. ;0.3666666666666667;0.5333333333333333
5727;1,20E+18;https://twitter.com/SiguemeLoja/status/1198666863892414465;SiguemeLoja;;2019-11-24 18:17:05+00:00;1;0;;#Loja #FIAVL2019 #FIAVL2019 #FestivalLojaM #LojaParaElMundo #S;;#Loja | Evento Clausura #FIAVL2019 Mapping y Noche de luces. Parque Central Domingo 24 de noviembre 2019. #FIAVL2019 19h30 #FestivalLojaMásTuyoQueNunca #LojaParaElMundo #SíguemeLoja.;#Loja Closing Event # FIAVL2019 Mapping and Night of lights. ;0.0;0.0
5728;1,20E+18;https://twitter.com/Cultura_Ec/status/1198666249485651968;Cultura_Ec;;2019-11-24 18:14:38+00:00;4;8;@TeatroBenjaminC;#FestivalLojaM;;¡Ven al @TeatroBenjaminC y vuela junto a Voalá Station! Despedimos el #FestivalLojaMásTuyoQueNunca con un espectáculo mágico acompañado de coreografías aéreas que te dejarán sin aliento. 24 de noviembre 20h00 Entrada libre. ¡No faltes! .;Come to @TeatroBenjaminC and fly alongside Voalá Station! ;1.0;0.9
5729;1,20E+18;https://twitter.com/SiguemeLoja/status/1198658150792138752;SiguemeLoja;;2019-11-24 17:42:27+00:00;0;0;;#Loja #FIAVL2019 #FestivalLojaM #LojaParaElMundo #S;;#Loja | Programación domingo 24 de noviembre 2019. Último día del #FIAVL2019 #FestivalLojaMásTuyoQueNunca #LojaParaElMundo #SíguemeLoja.;#Loja Programming Sunday November 24, 2019. Last day of # FIAVL2019 # FestivalLojaMásTuyoQueNunca #LojaParaElMundo # Follow meLoja.;0.0;0.06666666666666667
5730;1,20E+18;https://twitter.com/MunicipioDeLoja/status/1198626290112356353;MunicipioDeLoja;;2019-11-24 15:35:51+00:00;4;11;;#FestivalLojaM #LojaParaElMundo;; ¡Hoy es el último día del Festival Internacional de Artes Vivas! No te quedes sin disfrutar de las actividades que tenemos para este domingo 24 de noviembre. #FestivalLojaMásTuyoQueNunca #LojaParaElMundo.;Today is the last day of the International Festival of Living Arts! ;0.0;0.03333333333333333
5731;1,20E+18;https://twitter.com/Cultura_Ec/status/1198620986410708992;Cultura_Ec;;2019-11-24 15:14:47+00:00;1;5;;#FestivalLojaM #FIAVL2019;;Hoy es el último día del #FestivalLojaMásTuyoQueNunca, disfruta con tu familia y amigos las actividades que tenemos para este domingo 24 de noviembre. Cronograma completo http://festivaldeloja.com ¡Vivimos intensamente el #FIAVL2019!.;Today is the last day of the # FestivalLojaMásTuyoQueNunca, enjoy with your family and friends the activities we have for this Sunday, November 24. ;0.2;0.2833333333333333
5732;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1198604110834143232;Cultura_Zonal7;;2019-11-24 14:07:43+00:00;11;9;;#FestivalLojaM #FIAVL2019;; ATENCIÓN ¡Hoy es el último día del #FestivalLojaMásTuyoQueNunca! No te quedes sin disfrutar de todas actividades que tenemos para este domingo 24 de noviembre. Revisa el cronograma completo en http://festivaldeloja.com #FIAVL2019.;ATTENTION Today is the last day of the # FestivalLojaMásTuyoQueNunca! ;0.0;0.06666666666666667
5733;1,20E+18;https://twitter.com/FestivalDeLoja/status/1198602168242229249;FestivalDeLoja;;2019-11-24 14:00:00+00:00;7;7;;#FestivalLojaM #FIAVL2019;; ATENCIÓN ¡Hoy es el último día del #FestivalLojaMásTuyoQueNunca! No te quedes sin disfrutar de todas actividades que tenemos para este domingo 24 de noviembre. Revisa el cronograma completo en http://festivaldeloja.com #FIAVL2019.;ATTENTION Today is the last day of the # FestivalLojaMásTuyoQueNunca! ;0.0;0.06666666666666667
5734;1,20E+18;https://twitter.com/Cultura_Ec/status/1198600999969185792;Cultura_Ec;;2019-11-24 13:55:21+00:00;9;9;@PrensaLatina_cu;#FestivalLojaM;; NOTICIA| Deleita a ecuatorianos IV Festival de Artes Vivas de Loja Uno de los componentes de la cita cultural está relacionado con la formación artística, con vinculación educativa y de públicos(...) Vía @PrensaLatina_cu https://bit.ly/34icZmy #FestivalLojaMásTuyoQueNunca .;NEWS Delight Ecuadorians IV Loja Live Arts Festival One of the components of the cultural event is related to artistic training, with educational and public links (...) Via @PrensaLatina_cu https://bit.ly/34icZmy # ;0.1366161616161616;0.3861111111111111
5735;1,20E+18;https://twitter.com/Cultura_Ec/status/1198587068038823936;Cultura_Ec;;2019-11-24 13:00:00+00:00;9;8;;#FestivalLojaM #FIAVL2019;;"HOY | Te invitamos a la charla ""Ciudades Inteligentes"" que dictará Huawei durante el #FestivalLojaMásTuyoQueNunca. Más información http://www.festivaldeloja.com #FIAVL2019.";"TODAY We invite you to the talk ""Smart Cities"" that will be delivered by Huawei during the # FestivalLojaMásTuyoQueNunca. ";0.21428571428571427;0.6428571428571429
5736;1,20E+18;https://twitter.com/Cultura_Ec/status/1198571770279792640;Cultura_Ec;;2019-11-24 11:59:13+00:00;16;23;@Cultura_Ec @utpl;#FestivalLojaM #FIAVL2019;;" | El #FestivalLojaMásTuyoQueNunca es un espacio de encuentro y fomento de las expresiones culturales y artísticas. El Ministerio de @Cultura_Ec, junto a la @utpl y la Alianza Francesa de Loja, presentaron la ""I Muestra de Cine Internacional en el #FIAVL2019""..";The # FestivalLojaMásTuyoQueNunca is a space for meeting and promoting cultural and artistic expressions. ;0.21666666666666667;0.55
5737;1,20E+18;https://twitter.com/LoretoIsa/status/1198568394456477696;LoretoIsa;;2019-11-24 11:45:48+00:00;0;1;@TeatroUtpl @utpl;#FestivalLojaM #UTPLViva #SomosCulturaUTPL;;Nuestra obra María fue parte de Escenario Joven del #FestivalLojaMásTuyoQueNunca, la @TeatroUtpl se presentó exitosamente con este relato sobre la mujer, la madre y su importante rol en la sociedad. Felicidades al elenco @utpl #UTPLViva #SomosCulturaUTPL.;Our work María was part of the Young Stage of the # FestivalLojaMásTuyoQueNunca, the @TeatroUtpl was successfully presented with this story about women, mothers and their important role in society. ;0.4166666666666667;0.7833333333333333
5738;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1198427859754336257;Cultura_Zonal7;;2019-11-24 02:27:22+00:00;3;7;;#FIAVL2019 #FestivalLojaM;;"En ""AMAZONAS"", el Flamenco, danza y percusión se unen para contarnos la leyenda del pueblo mítico de las guerreras amazonas. #FIAVL2019. #FestivalLojaMásTuyoQueNunca. .";"In ""AMAZONAS"", Flamenco, dance and percussion come together to tell us the legend of the mythical people of the Amazon warriors. ";0.0;0.0
5739;1,20E+18;https://twitter.com/FestivalDeLoja/status/1198424541061627905;FestivalDeLoja;;2019-11-24 02:14:10+00:00;13;25;@TeatroBenjaminC;#FestivalLojaM;; ¡Ven y vuela junto a Voalá Station! Despedimos el #FestivalLojaMásTuyoQueNunca con un espectáculo mágico acompañado de coreografías aéreas que te dejarán sin aliento. ENTRADA LIBRE Exteriores del @TeatroBenjaminC 24 de noviembre 20h00 ¡Te esperamos!.;Come and fly with Voalá Station! ;1.0;0.9
5740;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1198421632685166592;Cultura_Zonal7;;2019-11-24 02:02:37+00:00;5;11;@TeatroBenjaminC;#FIAVL2019 #FestivalLojaMasTuyoQueNunca;;"La obra ""Amazonas"" Concebido como una performance aborda la lucha en sociedad de estas mujeres, que aúnan sus voces para reconquistar su identidad y reclamar igualdad. Este momento en el @TeatroBenjaminC. #FIAVL2019 #FestivalLojaMasTuyoQueNunca .";"The work ""Amazonas"" Conceived as a performance addresses the struggle in society of these women, who join their voices to regain their identity and claim equality. ";0.0;0.0
5741;1,20E+18;https://twitter.com/Cultura_Ec/status/1198392535728549888;Cultura_Ec;;2019-11-24 00:07:00+00:00;3;2;@lahoraecuador;#FestivalLojaM #FIAVL2019;; NOTICIA | Los niños también disfrutan el ambiente del Festival Internacional de Artes Vivas La alegría caracteriza a los infantes que acuden a presenciar las actividades que se dan (...) Vía @lahoraecuador https://bit.ly/35nR1yG #FestivalLojaMásTuyoQueNunca #FIAVL2019.;NEWS Children also enjoy the atmosphere of the International Festival of Live Arts Joy characterizes the infants who come to witness the activities that occur (...) Via @lahoraecuador https://bit.ly/35nR1yG # FestivalLojaMásTuyoQueNunca # FIAVL2019.;0.3340909090909091;0.3
5742;1,20E+18;https://twitter.com/INPCEcuador/status/1198387365406007296;INPCEcuador;;2019-11-23 23:46:27+00:00;0;1;;#Loja #FIAVL2019 #FestivalLojaMasTuyoQueNunca;;#Loja| Con éxito se cumplió la Cicleada Intervalles, con la llegada de los ciclistas a Vilcabamba. Organizado por INPCZ7 y #FIAVL2019 Off. Esta actividad permitió promover y difundir el patrimonio cultural que existe en las parroquias rurales. #FestivalLojaMasTuyoQueNunca .;#Loja The Cicleada Intervalles was successfully completed, with the arrival of cyclists in Vilcabamba. ;0.75;0.95
5743;1,20E+18;https://twitter.com/hugopitisaca/status/1198375709422559234;hugopitisaca;;2019-11-23 23:00:08+00:00;0;4;;#FIAVL2019 #FestivalLojaM;;La historia la relata Usted. Cordialmente invitada e invitado. Imagen durante las #FIAVL2019 #FestivalLojaMásTuyoQueNunca .;You tell the story. ;0.0;0.0
5744;1,20E+18;https://twitter.com/Cultura_Ec/status/1198375674479702021;Cultura_Ec;;2019-11-23 23:00:00+00:00;4;4;;#FestivalLojaM #FIAVL2019;; | Descubre todo lo que se vive en el #FestivalLojaMásTuyoQueNunca. #FIAVL2019 .;Discover everything that is lived in the # FestivalLojaMásTuyoQueNunca. ;0.0;0.0
5745;1,20E+18;https://twitter.com/Cultura_Ec/status/1198364350055993344;Cultura_Ec;;2019-11-23 22:15:00+00:00;2;2;;#FestivalLojaM #FIAVL2019;;"HOY | No te pierdas ""Rocco y sus hermanos” en #FestivalLojaMásTuyoQueNunca, donde cuatro hermanos emigran para mejorar sus condiciones de vida. Casona Patio 23 de noviembre 18h00 #FIAVL2019.";"TODAY Do not miss ""Rocco and his brothers"" in # FestivalLojaMásTuyoQueNunca, where four brothers emigrate to improve their living conditions. Casona Patio November 23 18h00 # FIAVL2019.";0.0;0.0
5746;1,20E+18;https://twitter.com/ghidalgoandrade/status/1198360687749283842;ghidalgoandrade;;2019-11-23 22:00:27+00:00;4;11;;#FestivalLojaM #FIAVL2019 #ElArteViveEnLoja #LojaCapitalCultural;;"Presentación del Ballet del Teatro Nacional serbio y su obra ""Diccionario de los jázaros, cazadores de sueños"". El elenco llega desde Belgrado, capital del país del sudeste europeo. ¡Bienvenidos! #FestivalLojaMásTuyoQueNunca. #FIAVL2019 #ElArteViveEnLoja #LojaCapitalCultural.";"Presentation of the Ballet of the Serbian National Theater and his work ""Dictionary of the Khazars, dreamcatchers"". ";0.0;0.0
5747;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1198356500055543809;Cultura_Zonal7;;2019-11-23 21:43:48+00:00;6;3;;#Loja #FIAVL2019 #FestivalLojaM;;Diversas expresiones culturales se exponen en las calles de #Loja en el #FIAVL2019. #FestivalLojaMásTuyoQueNunca .;Various cultural expressions are exhibited in the streets of #Loja in # FIAVL2019. ;0.05;0.3
5748;1,20E+18;https://twitter.com/GoberLoja/status/1198355396240564227;GoberLoja;;2019-11-23 21:39:25+00:00;14;8;@TP_Vilcabamba;#FestivalLojaMasTuyoQueNunca #Vilcabamba;; #FestivalLojaMasTuyoQueNunca llega a la parroquia #Vilcabamba con obras y actividades que fomentan una forma sana de recreación. Desde la @TP_Vilcabamba colaboramos en la logística y decoración de nuestra ciudad. .;#FestivalLojaMasTuyoQueNunca arrives at the parish #Vilcabamba with works and activities that promote a healthy way of recreation. ;0.5;0.5
5749;1,20E+18;https://twitter.com/Cultura_Ec/status/1198353790304444418;Cultura_Ec;;2019-11-23 21:33:02+00:00;10;12;;#FestivalLojaM #FIAVL2019;;[INSTANTÁNEAS] El #FestivalLojaMásTuyoQueNunca asegura el derecho de los ecuatorianos a acceder y participar en las expresiones artísticas y culturales. ¡Ecuador vive el #FIAVL2019! Más https://bit.ly/2Oc2iMN.;[INSTANTÁNEAS] The # FestivalLojaMásTuyoQueNunca ensures the right of Ecuadorians to access and participate in artistic and cultural expressions. ;0.2396825396825397;0.5452380952380952
5750;1,20E+18;https://twitter.com/ECU911Loja/status/1198350217445281797;ECU911Loja;;2019-11-23 21:18:50+00:00;0;0;;#FIAVL2019 #FestivalLojaMasTuyoQueNunca;;Se brinda apoyo visual a evento artístico- cultural que se desarrolla en la plaza de San Sebastián en el marco del #FIAVL2019. #FestivalLojaMasTuyoQueNunca .;Visual support is provided to an artistic-cultural event that takes place in the Plaza de San Sebastián in the framework of # FIAVL2019. ;0.0;0.0
5751;1,20E+18;https://twitter.com/Cultura_Ec/status/1198333557137129473;Cultura_Ec;;2019-11-23 20:12:38+00:00;7;6;@Cultura_Ec;#FIAVL2019 #FestivalLojaM;;"El Ministerio de @Cultura_Ec crea ""Sobre la Mesa"" un espacio para que colectivos, artistas, gestores y representantes de las instituciones públicas articulen en conjunto la política pública de las Artes Vivas en el marco del #FIAVL2019. #FestivalLojaMásTuyoQueNunca .";"The Ministry of @Cultura_Ec creates ""Sobre la Mesa"" a space for groups, artists, managers and representatives of public institutions to jointly articulate the public policy of the Living Arts within the framework of # FIAVL2019. ";0.0;0.06666666666666667
5752;1,20E+18;https://twitter.com/FestivalDeLoja/status/1198329825167101955;FestivalDeLoja;;2019-11-23 19:57:48+00:00;0;0;;#FestivalLojaM #FIAVL2019;;"HOY | No te pierdas ""Rocco y sus hermanos” en #FestivalLojaMásTuyoQueNunca , donde cuatro hermanos emigran para mejorar sus condiciones de vida. Casona Patio 22 y 23 de noviembre 18h00 #FIAVL2019.";"TODAY Don't miss ""Rocco and his brothers"" in # FestivalLojaMásTuyoQueNunca, where four brothers emigrate to improve their living conditions. Casona Patio November 22 and 23 18h00 # FIAVL2019.";0.0;0.0
5753;1,20E+18;https://twitter.com/Cultura_Ec/status/1198315279056400386;Cultura_Ec;;2019-11-23 19:00:00+00:00;4;2;;#FestivalLojaM #FIAVL2019;;"¿Cuál es la estrategia para hacer de la tecnología un aliado efectivo del progreso? Te invitamos a la charla ""Ciudades Inteligentes"" que dictará Huawei durante el #FestivalLojaMásTuyoQueNunca. Más información http://www.festivaldeloja.com #FIAVL2019.";What is the strategy to make technology an effective ally of progress? ;0.6;0.8
5754;1,20E+18;https://twitter.com/Cultura_Ec/status/1198301791047290880;Cultura_Ec;;2019-11-23 18:06:25+00:00;4;4;;#FIAVL2019 #FestivalLojaM;; | Conoce más de la Plataforma Iberoamericana de la Danza que trabaja en el desarrollo de políticas públicas para el sector en el marco del #FIAVL2019. #FestivalLojaMásTuyoQueNunca Ver video .;Learn more about the Ibero-American Dance Platform that works on the development of public policies for the sector within the framework of # FIAVL2019. ;0.25;0.2833333333333333
5755;1,20E+18;https://twitter.com/Cultura_Ec/status/1198289734549807104;Cultura_Ec;;2019-11-23 17:18:30+00:00;4;2;;#FIAVL2019 #FestivalLojaM;;HOY | En el marco del #FIAVL2019 se realiza el encuentro de la Plataforma Iberoamericana de la Danza (PID) que tiene como objetivo socializar las experiencias de desarrollo de políticas públicas para la danza en la región. #FestivalLojaMásTuyoQueNunca .;TODAY Within the framework of # FIAVL2019, the meeting of the Ibero-American Dance Platform (PID) is held, which aims to socialize the experiences of developing public policies for dance in the region. ;0.0;0.06666666666666667
5756;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1198286672502427648;Cultura_Zonal7;;2019-11-23 17:06:20+00:00;0;4;;#fiavl2019 #FestivalLojaM;;"Con la intervención de Roberto Canseco, Ministro / Jefe de Cancillería de la embajada de México en Ecuador inicia el Cine foro de la película ""El Sueño de Lú"" I MUESTRA DE CINE INTERNACIONAL en el #fiavl2019. #FestivalLojaMásTuyoQueNunca .";"With the intervention of Roberto Canseco, Minister / Head of Chancellery of the Mexican embassy in Ecuador starts the Cinema forum of the film ""El Sueño de Lú"" I INTERNATIONAL FILM SAMPLE in # fiavl2019. ";0.0;0.0
5757;1,20E+18;https://twitter.com/FestivalDeLoja/status/1198285078368903168;FestivalDeLoja;;2019-11-23 17:00:00+00:00;1;0;;#FestivalLojaM #FIAVL2019;; ATENCIÓN | ¡Vive el #FestivalLojaMásTuyoQueNunca en el teatro! Adquiere tus entradas a precios nunca antes vistos. ¡Compra tus entradas ya! #FIAVL2019.;ATTENTION Live the # FestivalLojaMásTuyoQueNunca in the theater! ;0.17045454545454544;0.5
5758;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1198269687613870080;Cultura_Zonal7;;2019-11-23 15:58:50+00:00;0;7;@alianzaloja @utpl @Cultura_Ec;#Loja #FIAVL2019 #FestivalLojaM;;"Estudiantes secundarios de #Loja disfrutan de ""El Sueño de Lú"". Tras un intento de suicidio, Lú descubre que la eternidad se contiene en un instante. I MUESTRA DE CINE INTERNACIONAL en el #FIAVL2019 Este momento en @alianzaloja. @utpl @Cultura_Ec #FestivalLojaMásTuyoQueNunca .";"Secondary students of #Loja enjoy ""El Sueño de Lú"". ";0.05000000000000002;0.4
5759;1,20E+18;https://twitter.com/FestivalDeLoja/status/1198262429173583875;FestivalDeLoja;;2019-11-23 15:30:00+00:00;1;0;;#FestivalLojaM #FIAVL2019;;¡El #FestivalLojaMásTuyoQueNunca llevando al límite la expresividad y los gestos! Descubre cómo Alfonsito enfrenta sus extravagantes miedos en Barrio Caleidoscopio. Casona Teatrino 23 y 24 noviembre 16h30 #FIAVL2019.;The # FestivalLojaMásTuyoQueN never taking the expressiveness and gestures to the limit! ;0.0;0.0
5760;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1198261543999344645;Cultura_Zonal7;;2019-11-23 15:26:29+00:00;0;0;@alianzaloja @utpl;#FIAVL2019 #FestivalLojaM;; I MUESTRA DE CINE INTERNACIONAL en el #FIAVL2019 Este momento en @alianzaloja El Sueño de Lú. Tras un intento de suicidio, Lú descubre que la eternidad se contiene en un instante. Gracias al apoyo de @utpl #FestivalLojaMásTuyoQueNunca .;I INTERNATIONAL FILM SAMPLE at # FIAVL2019 This moment in @alianzaloja El Sueño de Lú. ;0.0;0.0
5761;1,20E+18;https://twitter.com/Cultura_Ec/status/1198254882144186369;Cultura_Ec;;2019-11-23 15:00:01+00:00;1;0;;#FestivalLojaM #FIAVL2019;;“Mari y Raúl”, la historia de Mari, una mujer transgénero que en el proceso se desviste convirtiéndose en Raúl. Mari le reza a San Antonio rogándole por el amor de su vida. Teatro Beatriz Cueva de Ayora 23 de noviembre 15h00 #FestivalLojaMásTuyoQueNunca #FIAVL2019.;"""Mari and Raúl"", the story of Mari, a transgender woman who undresses in the process becoming Raul. ";0.45;0.8500000000000001
5762;1,20E+18;https://twitter.com/INPCEcuador/status/1198249604137000961;INPCEcuador;;2019-11-23 14:39:02+00:00;0;1;;#Loja #FIAVL2019 #FestivalLojaM;;#Loja| El tramo que recorrerá la Cicleada Intervalles desde Loja a Vilcabamba es de 42 kilómetros donde el equipo del INPC participa activamente. Los habitantes de las parroquias rurales los esperan con toda una programación cultural. #FIAVL2019 #FestivalLojaMásTuyoQueNunca .;#Loja The section that will cross the Cicleada Intervalles from Loja to Vilcabamba is 42 kilometers where the INPC team actively participates. ;-0.06666666666666667;0.3
5763;1,20E+18;https://twitter.com/Cultura_Ec/status/1198248965742956544;Cultura_Ec;;2019-11-23 14:36:30+00:00;13;29;;#FIAVL2019 #FestivalLojaM;;#FIAVL2019 | El grupo Kimba Fá de Perú compartió lecciones de cajón peruano con las personas privadas de libertad del Centro de Rehabilitación Social Loja. ¡El #FestivalLojaMásTuyoQueNunca lleva su magia a todos los rincones de la ciudad! .;# FIAVL2019 The Kimba Fá group from Peru shared lessons from the Peruvian drawer with the persons deprived of liberty of the Loja Social Rehabilitation Center. ;-0.03333333333333334;0.08333333333333334
5764;1,20E+18;https://twitter.com/Los4MundosDelSu/status/1198248854057029634;Los4MundosDelSu;;2019-11-23 14:36:03+00:00;0;2;;#FestivalLojaM #FIAVL2019;; ¡Vive intensamente el #FestivalLojaMásTuyoQueNunca! Compartimos con ustedes la programación del sábado 23 de noviembre. Revisa el cronograma en http://festivaldeloja.com ¡No te lo pierdas! #FIAVL2019.;Live intensely the # FestivalLojaMásTuyoQueNunca! ;0.19318181818181818;0.75
5765;1,20E+18;https://twitter.com/Patolinoe/status/1198248834977206273;Patolinoe;;2019-11-23 14:35:59+00:00;1;1;;#FestivalLojaM #FIAVL2019;; ¡Vive intensamente el #FestivalLojaMásTuyoQueNunca! Compartimos con ustedes la programación del sábado 23 de noviembre. Revisa el cronograma en http://festivaldeloja.com ¡No te lo pierdas! #FIAVL2019.;Live intensely the # FestivalLojaMásTuyoQueNunca! ;0.19318181818181818;0.75
5766;1,20E+18;https://twitter.com/MunicipioDeLoja/status/1198247223336873984;MunicipioDeLoja;;2019-11-23 14:29:35+00:00;3;7;@FestivalDeLoja @festivaloffloja;#FIAVL2019 #OFF #IN #FestivalLojaM #LojaParaElMundo;; ¡Programación del #FIAVL2019! Te presentamos la programación de hoy, sábado 23 de noviembre, del Festival Internacional de Artes Vivas Loja en sus componentes #OFF e #IN. #FestivalLojaMásTuyoQueNunca #LojaParaElMundo @FestivalDeLoja @festivaloffloja.;Programming of # FIAVL2019! ;0.0;0.0
5767;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1198244139806138368;Cultura_Zonal7;;2019-11-23 14:17:19+00:00;4;3;;#FestivalLojaM #FIAVL2019;; ¡Vive intensamente el #FestivalLojaMásTuyoQueNunca! Compartimos con ustedes la programación del sábado 23 de noviembre. Revisa el cronograma en http://festivaldeloja.com ¡No te lo pierdas! #FIAVL2019.;Live intensely the # FestivalLojaMásTuyoQueNunca! ;0.19318181818181818;0.75
5768;1,20E+18;https://twitter.com/FestivalDeLoja/status/1198239783253729280;FestivalDeLoja;;2019-11-23 14:00:01+00:00;6;5;;#FestivalLojaM #FIAVL2019;; ¡Vive intensamente el #FestivalLojaMásTuyoQueNunca! Compartimos con ustedes la programación del sábado 23 de noviembre. Revisa el cronograma en http://festivaldeloja.com ¡No te lo pierdas! #FIAVL2019.;Live intensely the # FestivalLojaMásTuyoQueNunca! ;0.19318181818181818;0.75
5769;1,20E+18;https://twitter.com/Cultura_Ec/status/1198209580527996928;Cultura_Ec;;2019-11-23 12:00:00+00:00;0;0;;#FIAVL2019 #FestivalLojaM;;"""Sobre la Mesa"" es un espacio de diálogo sobre políticas públicas en las artes escénicas. Inscríbete Tarifarios y subvenciones: https://bit.ly/353GloD Espacio público: https://bit.ly/33MFrg2 Futuro del #FIAVL2019: https://bit.ly/33MTZfI #FestivalLojaMásTuyoQueNunca .";"""On the Table"" is a space for dialogue on public policies in the performing arts. ";0.0;0.06666666666666667
5770;1,20E+18;https://twitter.com/LoretoIsa/status/1198199553541001218;LoretoIsa;;2019-11-23 11:20:09+00:00;0;0;;#FestivalLojaM #UTPLViva #SomosCulturaUTPL;;Nuestra obra María fue parte de Escenario Joven del #FestivalLojaMásTuyoQueNunca, nuestra @Compañia de Teatro UTPL se presentó exitosamente con este relato sobre la mujer, la madre y su importante rol en la sociedad. Felicidades al elenco #UTPLViva #SomosCulturaUTPL.;Our work María was part of the Young Stage of the # FestivalLojaMásTuyoQueNunca, our @ UTPL Theater Company was successfully presented with this story about women, mothers and their important role in society. ;0.4166666666666667;0.7833333333333333
5771;1,20E+18;https://twitter.com/Cultura_Ec/status/1198078007434514432;Cultura_Ec;;2019-11-23 03:17:10+00:00;2;0;;#FestivalLojaM #FIAVL2019;;"LOJA | Invitación al espacio ""Sobre la Mesa"" que genera el Ministerio de Cultura y Patrimonio para tratar la política pública de las Artes Vivas en el marco del #FestivalLojaMásTuyoQueNunca. Inscripción https://bit.ly/33MTZfI #FIAVL2019.";"LOJA Invitation to the ""On the Table"" space generated by the Ministry of Culture and Heritage to discuss the public policy of Living Arts within the framework of # FestivalLojaMásTuyoQueNunca. ";0.0;0.06666666666666667
5772;1,20E+18;https://twitter.com/JuventudesEcu/status/1198076298289143814;JuventudesEcu;;2019-11-23 03:10:23+00:00;0;1;@JuventudesEcu @BanEcuadorBP @FestivalDeLoja;#Loja #ImpulsoJovenEC #FestivalLojaM #FIAVL2019;;.@JuventudesEcu, @BanEcuadorBP y la Jefatura Política de #Loja recorrieron los emprendimientos del @FestivalDeLoja para promocionar el programa #ImpulsoJovenEC . #FestivalLojaMásTuyoQueNunca #FIAVL2019.;. @ JuventudesEcu, @BanEcuadorBP and the Political Headquarters of #Loja toured the ventures of @FestivalDeLoja to promote the #ImpulsoJovenEC program. ;0.0;0.1
5773;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1198074063614304257;Cultura_Zonal7;;2019-11-23 03:01:30+00:00;13;23;;#FIAVL2019 #FestivalLojaMasTuyoQueNunca;;"En ""Amazonas"" resulta inevitable no acudir, pensando en la sostenida lucha de éstas y de tantas mujeres actuales y de otras épocas, a la hermosa frase de la pensadora francesa Simone de Beauvoir: “No se nace mujer; llega una a serlo.” #FIAVL2019 #FestivalLojaMasTuyoQueNunca .";"In ""Amazonas"" it is inevitable not to go, thinking about the sustained struggle of these and so many current women and other times, to the beautiful phrase of the French thinker Simone de Beauvoir: ""You are not born a woman; ";0.2041666666666667;0.5458333333333333
5774;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1198065714562830336;Cultura_Zonal7;;2019-11-23 02:28:19+00:00;1;2;;#FIAVL2019 #FestivalLojaMasTuyoQueNunca;;"Concebido como una performance, el argumento de ""Amazonas"", aborda la lucha en sociedad de estas mujeres, que aúnan sus voces para reconquistar su identidad y reclamar la igualdad. #FIAVL2019 #FestivalLojaMasTuyoQueNunca .";"Conceived as a performance, the ""Amazonas"" argument addresses the struggle in society of these women, who join their voices to regain their identity and claim equality. ";0.0;0.0
5775;1,20E+18;https://twitter.com/ConectadosLoja/status/1198064894693793795;ConectadosLoja;;2019-11-23 02:25:04+00:00;3;1;;#Loja #FestivalLojaM #LojaParaElMundo;;#Loja | COMUNICADO #FestivalLojaMásTuyoQueNunca #LojaParaElMundo.;#Loja COMMUNICATED # FestivalLojaMásTuyoQueNunca #LojaParaElMundo.;0.0;0.0
5776;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1198063469532241920;Cultura_Zonal7;;2019-11-23 02:19:24+00:00;2;1;;#FIAVL2019 #FestivalLojaMasTuyoQueNunca;;"Partiendo del mito clásico nos adentramos en la fábula de nuestro espectáculo ""Amazonas"". Narra la historia de una sociedad de mujeres emancipadas de los hombres como respuesta a las invasiones y las violaciones llevadas a cabo por ellos. #FIAVL2019 #FestivalLojaMasTuyoQueNunca .";"Starting from the classical myth we enter the fable of our show ""Amazon"". ";0.0;0.05
5777;1,20E+18;https://twitter.com/MunicipioDeLoja/status/1198061964720771073;MunicipioDeLoja;;2019-11-23 02:13:25+00:00;2;2;;#FestivalLojaM #LojaParaElMundo;; COMUNICADO #FestivalLojaMásTuyoQueNunca #LojaParaElMundo.;COMMUNICATE # FestivalLojaMásTuyoQueNunca #LojaParaElMundo.;0.0;0.0
