ID;,ENLACE PERMANENTE;,NOMBRE USUARIO;,@;,FECHA;,RETWEETS;,FAVORITO;,MENCIONA;,HASHTAGS;,GEO;,POLARIDAD;,SUBJETIVIDAD;,TEXTO 
933002920915820544;,https://twitter.com/CartonPiedraET/status/933002920915820544;,CartonPiedraET;,None;,2017-11-21 16:03:25+00:00;,1;,0;,@el_telegrafo;,#FIAVL #Loja;,;,0.0;,0.0;,"b'A Padox is white, black, mestizo. '"
932652275356635136;,https://twitter.com/6mverito/status/932652275356635136;,6mverito;,None;,2017-11-20 16:50:04+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Mimo Lois FIAVL http://fb.me/3vzteKra2'
932651890076241920;,https://twitter.com/6mverito/status/932651890076241920;,6mverito;,None;,2017-11-20 16:48:33+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Mimo Lois FIAVL http://fb.me/2pFFEardB'
932651424424525825;,https://twitter.com/6mverito/status/932651424424525825;,6mverito;,None;,2017-11-20 16:46:42+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'This is how the presentation of the Chilean mime Lois FIAVL is lived http://fb.me/C7bOY42c'
932633470567936001;,https://twitter.com/ChaskiDigital/status/932633470567936001;,ChaskiDigital;,None;,2017-11-20 15:35:21+00:00;,0;,0;,;,#Padox #FIAVL #Loja #ArtesVivas #Francia;,;,0.0;,0.0;,"b'""Le #Padox seeks anarchy throughout the public space. #FIAVL #Loja #ArtesVivas #France http://tinyurl.com/ydfdwlqf, via the_telegrafo""'"
932632243671093249;,https://twitter.com/CartonPiedraET/status/932632243671093249;,CartonPiedraET;,None;,2017-11-20 15:30:29+00:00;,0;,0;,@el_telegrafo;,#Padox #FIAVL #Loja #ArtesVivas #Francia;,;,0.0;,0.0;,b'Le #Padox seeks anarchy throughout the public space. '
932438560615133184;,https://twitter.com/Ricardo_Gahona/status/932438560615133184;,Ricardo_Gahona;,None;,2017-11-20 02:40:51+00:00;,0;,4;,;,#twitaso #FIAVL;,;,0.0;,0.0;,b'#twitaso #FIAVL Our love lasted less than my drawing in the Bolivar.'
932395027107581952;,https://twitter.com/CarlaOligo/status/932395027107581952;,CarlaOligo;,None;,2017-11-19 23:47:52+00:00;,0;,0;,;,#H #FIAVL;,;,0.0;,0.0;,b'Talent UTPL # H & T jazminjimbo ximecristi97 #FIAVL in Loja Province https://www.instagram.com/p/BbsiBpYgzWt952_2ntEF2SJvyfqLSRZMDpeZw00/'
932386719638413313;,https://twitter.com/CRISBAE25/status/932386719638413313;,CRISBAE25;,None;,2017-11-19 23:14:51+00:00;,0;,0;,;,#FIAVL #Loja;,;,0.0;,0.0;,b'#FIAVL #Loja https://www.instagram.com/p/BbsbCA0BoE4B4GjYthM0Ctp-fZ2eT1Bs_vauIA0/'
932376223770177538;,https://twitter.com/CarlaOligo/status/932376223770177538;,CarlaOligo;,None;,2017-11-19 22:33:09+00:00;,0;,0;,;,#FIAVL #fridakahlo;,;,0.0;,0.0;,b'#FIAVL #fridakahlo in Loja City https://www.instagram.com/p/BbsZekNgx8mkyVfAFxhgOCjI40YiwLOa5zZrGY0/'
932304166332100608;,https://twitter.com/CronicaLoja/status/932304166332100608;,CronicaLoja;,None;,2017-11-19 17:46:49+00:00;,4;,3;,;,#Loja #Lois #FestivalDeArtesVivas;,;,0.0;,0.25;,b'Now | '
932294333268623361;,https://twitter.com/ImiAo97/status/932294333268623361;,ImiAo97;,None;,2017-11-19 17:07:44+00:00;,0;,6;,;,#FIAVL;,;,0.0;,0.0;,b'Totally beautiful city of loja #FIAVL'
932099886169894912;,https://twitter.com/JosuBurneo/status/932099886169894912;,JosuBurneo;,None;,2017-11-19 04:15:05+00:00;,1;,0;,;,#fiavl;,;,0.0;,0.0;,"b'#fiavl Loja before being a city, it was a poem. '"
932088210607525889;,https://twitter.com/CRISBAE25/status/932088210607525889;,CRISBAE25;,None;,2017-11-19 03:28:41+00:00;,1;,0;,;,#FIAVL #Loja #vivaloja;,;,0.0;,0.0;,b'Live Arts Loja #FIAVL #Loja #vivaloja https://www.instagram.com/p/BbqWgRhBWOoF3T6BxvIpY1xZhbxvDNi8cInr8k0/'
932067130962477056;,https://twitter.com/KarlyIuliec/status/932067130962477056;,KarlyIuliec;,None;,2017-11-19 02:04:55+00:00;,4;,2;,;,#FIAVL;,;,0.0;,0.0;,b'WHAT A CUTE ARE YOU LOJA #FIAVL'
932011406282706945;,https://twitter.com/CRISBAE25/status/932011406282706945;,CRISBAE25;,None;,2017-11-18 22:23:29+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,"b'What left us the second day of #FIAVL a lot of party, a lot of art,\xe2\x80\xa6 https://www.instagram.com/p/Bbpy_lVheLAMKlY2fZUxgAixavPbgCVmiy327E0/'"
932008293362520065;,https://twitter.com/CRISBAE25/status/932008293362520065;,CRISBAE25;,None;,2017-11-18 22:11:07+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,"b'What left us the second day of #FIAVL a lot of party, a lot of art,\xe2\x80\xa6 https://www.instagram.com/p/BbpxjhCBfVPj8q_GEsyD8RrYazPICPEMdGcUBw0/'"
932005848490049536;,https://twitter.com/CRISBAE25/status/932005848490049536;,CRISBAE25;,None;,2017-11-18 22:01:24+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,"b'What we left on the second day of #FIAVL a lot of party, a lot of art,\xe2\x80\xa6 https://www.instagram.com/p/BbprcVoB4HLykdZB_UwMc2WXETLGqWo5XdKpFI0/'"
932002980873822208;,https://twitter.com/escaleras_I04/status/932002980873822208;,escaleras_I04;,None;,2017-11-18 21:50:01+00:00;,0;,0;,;,#ElArteViveEnLoja;,;,0.0;,0.0;,"b'#ElArteViveEnLoja In addition, they organize the OFF festival that will accompany the IN festival in parallel and consists of samples, works and shows that will take place on the ten days of FIAVL 2017, throughout the city.'"
932001722813308928;,https://twitter.com/escaleras_I04/status/932001722813308928;,escaleras_I04;,None;,2017-11-18 21:45:01+00:00;,0;,0;,;,#ElArteViveEnLoja;,;,0.0;,0.0;,"b'#ElArteViveEnLoja The Municipality of Loja, for its part, is responsible for coordinating the spaces and scenarios that, in Loja as a host city, will be used for the various shows and works that will be presented at the FIAVL 2017.'"
931949882834747392;,https://twitter.com/tere_cordoval/status/931949882834747392;,tere_cordoval;,None;,2017-11-18 18:19:01+00:00;,1;,1;,;,;,;,0.0;,0.0;,b'I will stamp your face on the FIAVL.'
931925898097577987;,https://twitter.com/HypherAlice/status/931925898097577987;,HypherAlice;,None;,2017-11-18 16:43:43+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,b'Els Comediants takes public spaces with a rite of celebration #FIAVL http://www.eltelegrafo.com.ec/noticias/cultura/1/las-fiestas-no-terminan-para-els-comediants'
931907467025448967;,https://twitter.com/Jekismr/status/931907467025448967;,Jekismr;,None;,2017-11-18 15:30:28+00:00;,0;,2;,;,#Turismo #FIAVL #PROTOCOLO;,;,0.0;,0.0;,b'How rewarding it is to confirm more and more with your work that you chose your profession well! '
931892434031792128;,https://twitter.com/GaboSantyCosta/status/931892434031792128;,GaboSantyCosta;,None;,2017-11-18 14:30:44+00:00;,0;,2;,;,#FIAVL;,;,0.0;,0.0;,"b'Jack of all trades, master of none. '"
931881348486324224;,https://twitter.com/isamarie6/status/931881348486324224;,isamarie6;,None;,2017-11-18 13:46:41+00:00;,1;,1;,;,#FIAVL;,;,0.0;,0.0;,b'#FIAVL'
931697155777196032;,https://twitter.com/bamopa/status/931697155777196032;,bamopa;,None;,2017-11-18 01:34:46+00:00;,1;,0;,@PlayerDreams18;,#fiavl #loja #Ecuador;,;,0.0;,0.0;,b'@ playerdreams18 \xe2\x80\x8b\xe2\x80\x8bin the #fiavl #loja #Ecuador https://www.instagram.com/p/BbnkpfdhwEF/'
931683536502972417;,https://twitter.com/CronicaLoja/status/931683536502972417;,CronicaLoja;,None;,2017-11-18 00:40:39+00:00;,2;,0;,;,#Loja #FestivalInternacionalDeArtesVivas #Fiavl #FiestasIndependenciaLoja;,;,0.0;,0.0;,b'During the parade on Bolivar Street #Loja #FestivalInternacionalDeArtesVivas #Fiavl 2017 #FiestasIndependenciaLoja'
931681783980154881;,https://twitter.com/CronicaLoja/status/931681783980154881;,CronicaLoja;,None;,2017-11-18 00:33:41+00:00;,0;,0;,;,#Loja #FestivalInternacionalDeArtesVivas #Fiavl #FiestasIndependenciaLoja;,;,0.0;,0.0;,b'Now | Calle Bol\xc3\xadvar #Loja parade #FestivalInternacionalDeArtesVivas #Fiavl 2017 #FiestasIndependenciaLoja'
931667586332463104;,https://twitter.com/Senderoparaiso/status/931667586332463104;,Senderoparaiso;,None;,2017-11-17 23:37:16+00:00;,0;,1;,;,#FIAVL;,;,0.0;,0.0;,b'#FIAVL 2017 Postcards'
931634010106880001;,https://twitter.com/CronicaLoja/status/931634010106880001;,CronicaLoja;,None;,2017-11-17 21:23:51+00:00;,2;,1;,;,#FestivalInternacionalDeArtesVivas #Fiavl #Loja;,;,0.0;,0.0;,b'Now | '
931622931221934081;,https://twitter.com/CronicaLoja/status/931622931221934081;,CronicaLoja;,None;,2017-11-17 20:39:50+00:00;,2;,0;,;,#FestivalInternacionalDeArtesVivas #Fiavl #Loja;,;,0.0;,0.0;,b'Now | '
931620196720226304;,https://twitter.com/CronicaLoja/status/931620196720226304;,CronicaLoja;,None;,2017-11-17 20:28:58+00:00;,3;,5;,;,#FestivalInternacionalDeArtesVivas #Fiavl #Loja;,;,0.0;,0.0;,b'Now | '
931618796204384257;,https://twitter.com/CronicaLoja/status/931618796204384257;,CronicaLoja;,None;,2017-11-17 20:23:24+00:00;,3;,3;,;,#FestivalInternacionalDeArtesVivas #Fiavl #Loja;,;,0.0;,0.0;,b'Now | '
931617772731281408;,https://twitter.com/CronicaLoja/status/931617772731281408;,CronicaLoja;,None;,2017-11-17 20:19:20+00:00;,4;,1;,;,#FestivalInternacionalDeArtesVivas #Fiavl #Loja;,;,0.0;,0.0;,b'Now | '
931615788032823297;,https://twitter.com/CronicaLoja/status/931615788032823297;,CronicaLoja;,None;,2017-11-17 20:11:27+00:00;,3;,0;,;,#FestivalInternacionalDeArtesVivas #Fiavl #Loja;,;,0.0;,0.0;,b'Now | '
931613731997536259;,https://twitter.com/CronicaLoja/status/931613731997536259;,CronicaLoja;,None;,2017-11-17 20:03:16+00:00;,3;,0;,;,#FestivalInternacionalDeArtesVivas #Fiavl #Loja;,;,0.0;,0.0;,b'Now | '
931609844062261249;,https://twitter.com/CronicaLoja/status/931609844062261249;,CronicaLoja;,None;,2017-11-17 19:47:49+00:00;,4;,0;,;,#FestivalInternacionalDeArtesVivas #Fiavl #Loja;,;,0.0;,0.0;,b'Calle Bol\xc3\xadvar #FestivalInternacionalDeArtesVivas #Fiavl 2017 #Loja'
931608183612821504;,https://twitter.com/CronicaLoja/status/931608183612821504;,CronicaLoja;,None;,2017-11-17 19:41:14+00:00;,3;,0;,;,#FestivalInternacionalDeArtesVivas #Fiavl #Loja;,;,0.0;,0.0;,b'Now | '
931587948851744768;,https://twitter.com/johaortizv/status/931587948851744768;,johaortizv;,None;,2017-11-17 18:20:49+00:00;,37;,59;,@FestivalDeLoja @MashiRafael;,#ElsComediants;,;,0.0;,0.0;,"b'Thanks Patricio Vallejo, artistic director of @FestivalDeLoja for inviting me to the world premiere of Zibaldone from #ElsComediants. '"
931551418321920002;,https://twitter.com/isamarie6/status/931551418321920002;,isamarie6;,None;,2017-11-17 15:55:40+00:00;,0;,0;,;,#ElArteViveEnLoja #FIAVL;,;,0.0;,0.0;,"b'""Celebrating art and life"" Inauguration of the II International Festival of Living Arts Loja 2017 #ElArteViveEnLoja #FIAVL'"
931477703345262592;,https://twitter.com/radioboqueron/status/931477703345262592;,radioboqueron;,None;,2017-11-17 11:02:45+00:00;,0;,0;,;,;,;,0.0;,0.0;,"b""\xe2\x80\x98Thank you dear Loja for this festival, 'says Moreno in the inaugural speech of Fiavl - ..."""
931383729016262656;,https://twitter.com/SalaDePrensaEc/status/931383729016262656;,SalaDePrensaEc;,None;,2017-11-17 04:49:19+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,"b'RT CartoNPiedraET: Zibaldone, the work that Els Comediants premieres in #FIAVL, brings together several pieces of company works designed in Loja. '"
931383726629687298;,https://twitter.com/SalaDePrensaEc/status/931383726629687298;,SalaDePrensaEc;,None;,2017-11-17 04:49:19+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,"b'RT CartoNPiedraET: Els Comediants goes out to the lobby and asks us to take off the mask, come to the theater to have fun. '"
931373435456053249;,https://twitter.com/asoartesec/status/931373435456053249;,asoartesec;,None;,2017-11-17 04:08:25+00:00;,2;,6;,;,#ElArteViveEnLoja;,;,0.0;,0.0;,b'ASOARTES joins the FIAVL. '
931373281327927296;,https://twitter.com/AsiNoMasEc/status/931373281327927296;,AsiNoMasEc;,None;,2017-11-17 04:07:49+00:00;,0;,0;,;,#fIAVL;,;,0.0;,0.0;,"b""(SoNoMore) RT CartoNPiedraET: Zibaldone, the work that Els Comediants premieres in #fIAVL, gathers several fragments of the company's works designed in"""
931370345562550272;,https://twitter.com/asoartesec/status/931370345562550272;,asoartesec;,None;,2017-11-17 03:56:09+00:00;,1;,4;,;,#ElArteViveEnLoja;,;,0.0;,0.0;,b'ASOARTES joins the FIAVL 2017 event agenda. SOON our more info. '
931368131888545792;,https://twitter.com/cristachoinfo/status/931368131888545792;,cristachoinfo;,None;,2017-11-17 03:47:21+00:00;,2;,2;,@Alekso;,#FIAVL #ElArteViveEnLoja;,;,0.125;,0.1;,"b'Cultural shop, artistic shop! '"
931348186651865088;,https://twitter.com/Rubn_Bustamante/status/931348186651865088;,Rubn_Bustamante;,None;,2017-11-17 02:28:05+00:00;,11;,13;,@Lenin;,#Loja #ElArteViveEnLoja #FIAVL;,;,0.0;,0.0;,"b'We celebrate art, we celebrate life! '"
931345845416611840;,https://twitter.com/ChaskiDigital/status/931345845416611840;,ChaskiDigital;,None;,2017-11-17 02:18:47+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,"b'""Zibaldone, the work that Els Comediants premieres in #FIAVL, gathers several fragments of company works designed in Loja. Via: HypherAlice""'"
931345843214569472;,https://twitter.com/ChaskiDigital/status/931345843214569472;,ChaskiDigital;,None;,2017-11-17 02:18:47+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,"b'""Els Comediants goes out to the lobby and asks us to take off the mask, come to the theater to have fun. They premiere Zibaldone at #FIAVL. Via: HypherAlice""'"
931343994277322752;,https://twitter.com/HypherAlice/status/931343994277322752;,HypherAlice;,None;,2017-11-17 02:11:26+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,"b'""This #FIAVL has a history for a while and with the support of this government,"" says President Lenin Moreno.'"
931342137572188162;,https://twitter.com/HypherAlice/status/931342137572188162;,HypherAlice;,None;,2017-11-17 02:04:03+00:00;,1;,0;,;,#FIAVL;,;,0.0;,0.0;,"b'Bol\xc3\xadvar Castillo gives the keys of the city to President Lenin Moreno for his management by the #FIAVL, ""for breaking the centralism.""'"
931341278855364610;,https://twitter.com/HypherAlice/status/931341278855364610;,HypherAlice;,None;,2017-11-17 02:00:39+00:00;,1;,1;,;,;,;,0.0;,0.0;,"b'Ra\xc3\xbal P\xc3\xa9rez Torres emphasizes that this year there were ""in a few months"" achievements such as insurance for artists, competitive funds, FIAVL.'"
931338901624709120;,https://twitter.com/HypherAlice/status/931338901624709120;,HypherAlice;,None;,2017-11-17 01:51:12+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,"b""\xc2\xabLet's continue building this new legend in this city of legend\xc2\xbb. """
931337716733759488;,https://twitter.com/CartonPiedraET/status/931337716733759488;,CartonPiedraET;,None;,2017-11-17 01:46:29+00:00;,2;,2;,@HypherAlice;,#FIAVL;,;,0.0;,0.0;,"b""Zibaldone, the work released by Els Comediants in #FIAVL, brings together several fragments of the company's works designed in Loja. """
931337536538140672;,https://twitter.com/CartonPiedraET/status/931337536538140672;,CartonPiedraET;,None;,2017-11-17 01:45:46+00:00;,1;,1;,@HypherAlice;,#FIAVL;,;,0.0;,0.0;,"b'Els Comediants goes out to the lobby and asks us to take off the mask, to come to the theater to have fun. '"
931332456334049280;,https://twitter.com/HypherAlice/status/931332456334049280;,HypherAlice;,None;,2017-11-17 01:25:35+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,"b'Zibaldone, the work released by Els Comediants in #FIAVL brings together several pieces of company works designed for Loja.'"
931325889811505152;,https://twitter.com/HypherAlice/status/931325889811505152;,HypherAlice;,None;,2017-11-17 00:59:29+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,"b'Els Comediants goes out to the lobby and asks us to take off the mask, to come to the theater to have fun. '"
931320277866352641;,https://twitter.com/HypherAlice/status/931320277866352641;,HypherAlice;,None;,2017-11-17 00:37:11+00:00;,0;,1;,;,#FIAVL;,;,0.0;,0.0;,b'Minister Ra\xc3\xbal P\xc3\xa9rez Torres will be the first to enter the Benjamin Carri\xc3\xb3n Theater to inaugurate the #FIAVL'
931318603365969921;,https://twitter.com/HypherAlice/status/931318603365969921;,HypherAlice;,None;,2017-11-17 00:30:32+00:00;,2;,0;,;,#Loja #FIAVL;,;,0.0;,0.0;,b'The #Loja gastronomic school offers coffee with water in induction cookers at the opening of #FIAVL. '
931265167676997632;,https://twitter.com/CronicaLoja/status/931265167676997632;,CronicaLoja;,None;,2017-11-16 20:58:12+00:00;,1;,1;,;,;,;,0.0;,0.0;,b'Minister of Culture chaired the presentation of Fiavl 2017 http://bit.ly/2jvgTpD'
931240169637859331;,https://twitter.com/sole9791/status/931240169637859331;,sole9791;,None;,2017-11-16 19:18:52+00:00;,4;,0;,;,#Loja #FIAVL;,;,0.0;,0.0;,"b'In the streets of #Loja, young people express their talent a few hours after the official inauguration of #FIAVL'"
931235056613511168;,https://twitter.com/mabelencarrion/status/931235056613511168;,mabelencarrion;,None;,2017-11-16 18:58:33+00:00;,0;,1;,;,#Fiavl;,;,0.0;,0.0;,b'And well the #Fiavl started'
931210133794902016;,https://twitter.com/mf_feijoo93/status/931210133794902016;,mf_feijoo93;,LeoSdls;,2017-11-16 17:19:31+00:00;,0;,0;,;,;,;,0.0;,0.0;,"b'No, he did not say that he will not be able to attract people by making a cable car or a zoo, that he had to look for another exit and boom we already have FIAVL'"
931189572851195904;,https://twitter.com/Rubn_Bustamante/status/931189572851195904;,Rubn_Bustamante;,None;,2017-11-16 15:57:49+00:00;,13;,13;,;,#ElFestivalViveEnLoja #FIAVL;,;,0.0;,0.0;,b'We are ready ! '
930970345045184516;,https://twitter.com/JuniorRosillo/status/930970345045184516;,JuniorRosillo;,None;,2017-11-16 01:26:41+00:00;,2;,0;,;,#Loja #FIAVL;,;,0.0;,0.0;,b'#Loja | '
930944702219767808;,https://twitter.com/Rubn_Bustamante/status/930944702219767808;,Rubn_Bustamante;,None;,2017-11-15 23:44:47+00:00;,30;,13;,;,#Loja #ElArteViveEnLoja #FIAVL;,;,0.0;,0.0;,b'Art takes the streets of #Loja! '
930882044929945601;,https://twitter.com/sole9791/status/930882044929945601;,sole9791;,None;,2017-11-15 19:35:49+00:00;,3;,0;,;,#FIAVL #Festivaldeartesvivas;,;,0.0;,0.0;,"b'#FIAVL Rocafuerte Street # Loja Ephemeral Carpet Art Exhibition, one day after the inauguration of the #Festivaldeartesvivas'"
930847738161455107;,https://twitter.com/Rubn_Bustamante/status/930847738161455107;,Rubn_Bustamante;,None;,2017-11-15 17:19:29+00:00;,4;,5;,@LaHechiceraFM;,#FIAVL;,;,0.0;,0.0;,"b'We are in a radio interview @LaHechiceraFM, we are talking about the Live Arts Festival in Loja. '"
930822311422373889;,https://twitter.com/Rubn_Bustamante/status/930822311422373889;,Rubn_Bustamante;,None;,2017-11-15 15:38:27+00:00;,14;,16;,@Alekso @Dayahi;,#FIAVL #ElArteViveEnLoja;,;,0.125;,0.1;,"b'Cultural shop, artistic shop! '"
930543237403684864;,https://twitter.com/Rubn_Bustamante/status/930543237403684864;,Rubn_Bustamante;,None;,2017-11-14 21:09:31+00:00;,26;,24;,;,#Ecuador #ElArteViveEnLoja #FIAVL;,;,0.0;,0.0;,b'Little is missing for the best #Ecuador arts festival. '
924976718686969857;,https://twitter.com/ArmEcTrading/status/924976718686969857;,ArmEcTrading;,None;,2017-10-30 12:30:09+00:00;,0;,0;,@Cultura_Ec;,#Viceministra #Per #FIAVL;,;,0.0;,0.0;,b'#Viceministra Andrea Nina promoted the Loja Live Arts Festival in # Peru http://newsecuador.ec/one_news.php?id=8716 @Cultura_Ec #FIAVL'
924976685929451520;,https://twitter.com/armenia_ecuador/status/924976685929451520;,armenia_ecuador;,None;,2017-10-30 12:30:01+00:00;,0;,0;,@Cultura_Ec;,#Viceministra #Per #FIAVL;,;,0.0;,0.0;,b'#Viceministra Andrea Nina promoted the Loja Live Arts Festival in # Peru http://newsecuador.ec/one_news.php?id=8716 @Cultura_Ec #FIAVL'
923737544180711424;,https://twitter.com/gustavo_oso/status/923737544180711424;,gustavo_oso;,None;,2017-10-27 02:26:07+00:00;,0;,0;,;,#SushiTime;,;,0.0;,0.0;,b'AFTER OFFICE FIAVL 2017 #SushiTime https://www.instagram.com/p/BavBAhZnm_0/'
923548450628784128;,https://twitter.com/FestivalDeLoja/status/923548450628784128;,FestivalDeLoja;,None;,2017-10-26 13:54:43+00:00;,0;,2;,@AndreaNinaP @FestivalDeLoja @RPPNoticias;,#FIAVL;,;,0.0;,0.0;,b'. @ AndreaNinaP highlights the importance of @festivaldeloja and invites Peruvian citizens to Loja for the #FIAVL in @RPPNews.'
923228904722259968;,https://twitter.com/FestivalDeLoja/status/923228904722259968;,FestivalDeLoja;,None;,2017-10-25 16:44:58+00:00;,8;,5;,@AndreaNinaP @DiarioElPeruano @FestivalDeLoja;,#FIAVL;,;,0.0;,0.0;,b'The Vice Minister @AndreaNinaP in an interview with @DiarioElPeruano about the @FestivalDeLoja in the framework of the #FIAVL Media Tour in Peru'
923201836592566279;,https://twitter.com/FestivalDeLoja/status/923201836592566279;,FestivalDeLoja;,None;,2017-10-25 14:57:24+00:00;,11;,12;,@AndreaNinaP;,#FIAVL;,;,0.0;,0.0;,"b'. @ AndreaNinaP: The director of Yuyachkani, Miguel Rubio, will give the workshop \xe2\x80\x9cTraining of the creative actor\xe2\x80\x9d with Teresa Ralli in the #FIAVL'"
923201339081019392;,https://twitter.com/Cultura_Ec/status/923201339081019392;,Cultura_Ec;,None;,2017-10-25 14:55:26+00:00;,7;,5;,@AndreaNinaP;,#CaminoALoja #FIAVL;,;,0.0;,0.0;,"b'. @ AndreaNinaP points out that with the #CaminoALoja 12 cities have been visited with important works, workshops and dialogue tables. '"
923200188495417344;,https://twitter.com/FestivalDeLoja/status/923200188495417344;,FestivalDeLoja;,None;,2017-10-25 14:50:51+00:00;,0;,3;,@AndreaNinaP;,#CaminoALoja #FIAVL;,;,0.0;,0.0;,"b'. @ AndreaNinaP points out that with the #CaminoALoja 12 cities have been visited with important works, workshops and dialogue tables. '"
923197701721911296;,https://twitter.com/FestivalDeLoja/status/923197701721911296;,FestivalDeLoja;,None;,2017-10-25 14:40:58+00:00;,2;,2;,@Cultura_Ec @AndreaNinaP;,#FIAVL;,;,0.0;,0.0;,"b'The Vice Minister of @Cultura_Ec, @AndreaNinaP, welcomes the media in Lima and highlights the importance of #FIAVL.'"
921027648930877440;,https://twitter.com/FestivalDeLoja/status/921027648930877440;,FestivalDeLoja;,None;,2017-10-19 14:57:58+00:00;,8;,7;,@AndreaNinaP @CanalTreceCO;,#Ra #FIAVL #DirectoCultura;,;,0.0;,0.0;,b'The Minister # Ra\xc3\xbalP\xc3\xa9rezTorres and the Vice Minister @AndreaNinaP discuss the #FIAVL with Diego Rodr\xc3\xadguez in #DirectoCultura @CanalTreceCO'
921000713991393280;,https://twitter.com/FestivalDeLoja/status/921000713991393280;,FestivalDeLoja;,None;,2017-10-19 13:10:56+00:00;,14;,9;,@CanalCapital @Cultura_Ec;,#FIAVL #Ra;,;,0.0;,0.0;,b'Watch the #FIAVL interview with the Minister # Ra\xc3\xbalP\xc3\xa9rezTorres at @CanalCapital at http://www.canalcapital.gov.co @Cultura_Ec'
920651019222208513;,https://twitter.com/Cultura_Ec/status/920651019222208513;,Cultura_Ec;,None;,2017-10-18 14:01:22+00:00;,5;,1;,@AndreaNinaP;,#FIAVL #ElArteViveEnLoja;,;,0.1;,0.1;,"b'. @ AndreaNinaP: ""we want to strengthen #FIAVL, this year we hope that attendees have a greater cultural exchange"". '"
920649725409480704;,https://twitter.com/FestivalDeLoja/status/920649725409480704;,FestivalDeLoja;,None;,2017-10-18 13:56:14+00:00;,7;,6;,@AndreaNinaP;,#FIAVL #ElArteViveEnLoja;,;,0.1;,0.1;,b'. @ AndreaNinaP: we want to empower #FIAVL and this year we hope that attendees have a cultural exchange. '
920437781394067457;,https://twitter.com/GoberLoja/status/920437781394067457;,GoberLoja;,None;,2017-10-17 23:54:02+00:00;,55;,28;,@eleduja;,#FIAVL;,;,0.0;,0.0;,"b'\xe2\x80\x9cWe have generated conditions to receive visitors in the framework of respect, security and culture"" @eleduja. Socialization agenda #FIAVL'"
919631053203046400;,https://twitter.com/FestivalDeLoja/status/919631053203046400;,FestivalDeLoja;,None;,2017-10-15 18:28:23+00:00;,8;,9;,;,#MeVoyALoja #FIAVL;,;,0.0;,0.0;,"b'We are today at El Recreo in Quito, take photos with our characters and upload them with the #MeVoyALoja ht and participate in tickets to #FIAVL'"
918501216593817601;,https://twitter.com/UNSIONTV/status/918501216593817601;,UNSIONTV;,None;,2017-10-12 15:38:49+00:00;,2;,5;,@cultura_e @PumapungoMCYP;,#PrimeraHora #CaminoALoja #FIAVL;,;,0.0;,0.0;,"b'In #PrimeraHora Tania Land\xc3\xadvar, CZ6 @Cultura_E, invited to see the work Born in the @PumapungoMCYP, as the beginning of the #CaminoALoja for the #FIAVL'"
918474680306163717;,https://twitter.com/MinturZonal6/status/918474680306163717;,MinturZonal6;,None;,2017-10-12 13:53:22+00:00;,4;,4;,@PumapungoMCYP;,#CaminoALoja #Cuenca #FIAVL;,;,0.0;,0.0;,b'This Thursday at 7:00 p.m. the #CaminoALoja starts in @PumapungoMCYP of #Cuenca with the work Nacer. '
918473988606750722;,https://twitter.com/FestivalDeLoja/status/918473988606750722;,FestivalDeLoja;,None;,2017-10-12 13:50:37+00:00;,3;,2;,@AndreaNinaP;,#FIAVL #CaminoALoja;,;,0.0;,0.0;,"b'. @ AndreaNinaP: 287 groups were registered, of which 16 were selected for #FIAVL and 12 for #CaminoALoja.'"
918118198410608641;,https://twitter.com/Cultura_Ec/status/918118198410608641;,Cultura_Ec;,None;,2017-10-11 14:16:50+00:00;,17;,19;,@AndreaNinaP @TurismoEc;,#Ra #FIAVL;,;,0.0;,0.0;,"b'Minister # Ra\xc3\xbalP\xc3\xa9rezTorres, Vice Minister @AndreaNinaP, Deputy Minister of @TurismoEc and @camila_rojs participate in socialization of #FIAVL'"
917831908154904576;,https://twitter.com/MinturZonal6/status/917831908154904576;,MinturZonal6;,None;,2017-10-10 19:19:14+00:00;,10;,8;,@PumapungoMCYP;,#CaminoALoja #Cuenca #FIAVL;,;,0.0;,0.0;,b'This Thursday 12 / Oct / 19H00 starts the #CaminoALoja in @PumapungoMCYP of #Cuenca with the work Nacer. '
