ID;ENLACE PERMANENTE;NOMBRE USUARIO;@;FECHA;RETWEETS;FAVORITO;MENCIONA;HASHTAGS;GEO;TEXTO;
1,18E+18;,https://twitter.com/festivaloffloja/status/1183845332586844161;,festivaloffloja;,None;,2019-10-14 20:41:36+00:00;0,2;0,5;,@RadioPlanetSur;,#Fiavl2019 #OffLoja2019 #Fiavl #LojaParaElMundo;,;,b'#Fiavl2019 | Todos los Lunes estaremos en @RadioPlanetSur 16h00. Hablando de las actividades a realizarse junto a invitados especiales. #OffLoja2019 #Fiavl #LojaParaElMundo';
;;;;;;;;;;;
1,18E+18;,https://twitter.com/Cultura_Ec/status/1183793453588725762;,Cultura_Ec;,None;,2019-10-14 17:15:27+00:00;0,2;0,5;,@CronicaLoja;,;,;,b'NOTICIA | Habr\xc3\xa1 danza a\xc3\xa9rea en el FIAVL \xe2\x80\x9cVamos a tener un espect\xc3\xa1culo de danza a\xc3\xa9rea donde se cuelgan bailarines y bailarinas que hacen un entretenimiento visualmente bell\xc3\xadsimo. A la par habr\xc3\xa1 una tarima con un grupo musical\xe2\x80\xa6\xe2\x80\x9d. V\xc3\xada @CronicaLoja https://bit.ly/2phZjIK';
;;;;;;;;;;;
1,18E+18;,https://twitter.com/festivaloffloja/status/1182288882991280129;,festivaloffloja;,None;,2019-10-10 13:36:50+00:00;0;0,2;,@sur_loja;,#Fiavl2019 #OffLoja2019 #Fiavl #LojaParaElMundo;,;,b'#Fiavl2019 | Todos los Jueves estaremos en @sur_loja 09h00. Hablando de las actividades a realizarse junto a invitados especiales. #OffLoja2019 #Fiavl #LojaParaElMundo';
;;;;;;;;;;;
1,18E+18;,https://twitter.com/festivaloffloja/status/1181950772172509184;,festivaloffloja;,None;,2019-10-09 15:13:18+00:00;0;0,1;,@KocodriloRadio;,#Fiavl2019 #OffLoja2019 #Fiavl #LojaParaElMundo;,;,b'#Fiavl2019 | Todos los Mi\xc3\xa9rcoles estaremos en @KocodriloRadio 20H00. Hablando de las actividades a realizarse junto a invitados especiales. #OffLoja2019 #Fiavl #LojaParaElMundo';
;;;;;;;;;;;
1,18E+18;,https://twitter.com/festivaloffloja/status/1181227409900789760;,festivaloffloja;,None;,2019-10-07 15:18:55+00:00;0;0;,@LaHechiceraFM;,#Fiavl2019 #OffLoja2019 #Fiavl #LojaParaElMundo;,;,b'#Fiavl2019 | Todos los Lunes estaremos en @LaHechiceraFM 15h30. Hablando de las actividades a realizarse junto a invitados especiales. #OffLoja2019 #Fiavl #LojaParaElMundo';
;;;;;;;;;;;
1,18E+18;,https://twitter.com/festivaloffloja/status/1180136145985908736;,festivaloffloja;,None;,2019-10-04 15:02:37+00:00;0,2;0,6;,;,#Fiavl2019 #OffLoja2019 #Fiavl #LojaParaElMundo;,;,b'#Fiavl2019 | Visita a la ciudad de Chiclayo donde socializamos con la Municipalidad para invitar al 4to Festival Off Loja. #OffLoja2019 #Fiavl #LojaParaElMundo';
;;;;;;;;;;;
1,18E+18;,https://twitter.com/FestivalDeLoja/status/1179784414630486017;,FestivalDeLoja;,None;,2019-10-03 15:44:58+00:00;0,3;0,6;,;,#ElFIAVLM;,;",""b'NOTICIA | """"Loja es el p\xc3\xbablico m\xc3\xa1s culto de artes esc\xc3\xa9nicas del pa\xc3\xads\xe2\x80\x9d - Patricio Vallejo, Director del FIAVL. #ElFIAVLM\xc3\xa1sTuyoQueNunca'""";
;;;;;;;;;;;
1,18E+18;,https://twitter.com/nopiedra/status/1179457443903860736;,nopiedra;,None;,2019-10-02 18:05:42+00:00;0;0,1;,;,#FIAVL2019 #FIAVL;,;,b'Creaci\xc3\xb3n Colaborativa de Modelo de Datos sobre Festival de Artes Vivas de Loja con alumnos de utpl #FIAVL2019 #FIAVL https://www.instagram.com/p/B3IAQKNgrX5/?igshid=1w15wf5809ajs';
;;;;;;;;;;;
1,18E+18;,https://twitter.com/festivaloffloja/status/1178810677101842433;,festivaloffloja;,None;,2019-09-30 23:15:41+00:00;0,2;0,3;,;,#Fiavl2019 #OffLoja2019 #Fiavl #LojaParaElMundo;,;,b'#Fiavl2019 NO OLVIDES!!! Hasta el 4 de octubre podr\xc3\xa1s presentar la Ficha T\xc3\xa9cnica de tu espect\xc3\xa1culo. Ficha Descargable: http://cort.as/-Rj7u #OffLoja2019 #Fiavl #LojaParaElMundo';
;;;;;;;;;;;
1,18E+18;,https://twitter.com/FestivalDeLoja/status/1178467991731806214;,FestivalDeLoja;,None;,2019-09-30 00:33:58+00:00;0,6;0,8;,@Cultura_Ec;,#ElFIAVLM;,;",""b'Conoce m\xc3\xa1s del concepto de la 4ta edici\xc3\xb3n del FIAVL en la voz del Director Art\xc3\xadstico del Festival, Patricio Vallejo Aristiz\xc3\xa1bal. #ElFIAVLM\xc3\xa1sTuyoQueNunca @Cultura_Ec'""";
;;;;;;;;;;;
1,18E+18;,https://twitter.com/festivaloffloja/status/1178117365986480128;,festivaloffloja;,None;,2019-09-29 01:20:43+00:00;0;0,1;,;,#Fiavl #OffLoja2019 #LojaParaElMundo #LojanosIlustres;,;,b'\xc2\xbfSab\xc3\xadas Qu\xc3\xa9? - Eduardo Kingman Conoce los datos m\xc3\xa1s relevantes de los Lojanos Ilustres a quienes rendimos homenaje en la IV edici\xc3\xb3n del FIAVL OFF. #Fiavl #OffLoja2019 #LojaParaElMundo #LojanosIlustres';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/SalaDePrensaEc/status/1174728134320697344;,SalaDePrensaEc;,None;,2019-09-19 16:53:07+00:00;0;0;,;,;,;",""b'Esta edici\xc3\xb3n del FIAVL estuvo salpicada por un esc\xc3\xa1ndalo en agosto, cuando se denunci\xc3\xb3 la falsificaci\xc3\xb3n de documentos de la persona que hab\xc3\xada ganado el concurso. \xc2\xbb'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/Primicias/status/1174727374996484096;,Primicias;,None;,2019-09-19 16:50:06+00:00;0;0,2;,;,;,;",""b'Esta edici\xc3\xb3n del FIAVL estuvo salpicada por un esc\xc3\xa1ndalo en agosto, cuando se denunci\xc3\xb3 la falsificaci\xc3\xb3n de documentos de la persona que hab\xc3\xada ganado el concurso. \xc2\xbb http://prim.ec/ItRW50wgqCh'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/festivaloffloja/status/1174690740523470848;,festivaloffloja;,None;,2019-09-19 14:24:31+00:00;0;0,1;,;,#Fiavl2019 #OffLoja2019 #Fiavl #LojaParaElMundo;,;,b'#Fiavl2019 | Firma de convenio para proyectos seleccionados. #OffLoja2019 #Fiavl #LojaParaElMundo';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/lahoraecuador/status/1174503374596632577;,lahoraecuador;,None;,2019-09-19 02:00:00+00:00;0;0,1;,;,#Loja #Fiavl;,;,b'Se abre postulaci\xc3\xb3n para los artistas nacionales que deseen ser parte del Festival Internacional de Artes Vivas #Loja 2019 #Fiavl. Conoce las bases: \xe2\x96\xbahttp://bit.ly/2kQw9hZ';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/jorgepaguay/status/1174423024843595776;,jorgepaguay;,None;,2019-09-18 20:40:43+00:00;0;0;,;,#ActualidadTuristica #Notitur #turismo;,;,b'#ActualidadTuristica | \xe2\x80\x9cPresentan acciones para el FIAVL 2019\xe2\x80\x9d | m\xc3\xa1s \xe2\x96\xba https://ift.tt/2IbwVOU | #Notitur #turismo';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/Cultura_Ec/status/1174416007504564225;,Cultura_Ec;,None;,2019-09-18 20:12:50+00:00;0,6;0,17;,@lahoraecuador;,;,;",""b'NOTICIA | Se abre postulaci\xc3\xb3n para los artistas nacionales que deseen ser parte del Fiavl Las bases para los artistas, grupos nacionales y para el teatro juvenil est\xc3\xa1n disponibles (http://www.festivaldeloja.com) V\xc3\xada @lahoraecuador https://bit.ly/2koxsEJ'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/radioboqueron/status/1174343365703413761;,radioboqueron;,None;,2019-09-18 15:24:11+00:00;0;0;,;,;,;,b'Se abre postulaci\xc3\xb3n para los artistas nacionales que deseen ser parte del Fiavl Detalles aqu\xc3\xad https://radioboqueronfm.com/2019/09/18/se-abre-postulacion-para-los-artistas-nacionales-que-deseen-ser-parte-del-fiavl/';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/anapauno/status/1173937603911061505;,anapauno;,None;,2019-09-17 12:31:50+00:00;0;0,2;,;,;,;",""b'INVITACI\xc3\x93N | RUEDA DE PRENSA Ministerio de Cultura y Patrimonio y Teatro Benjam\xc3\xadn Carri\xc3\xb3n Mora de Loja, invitan a la rueda de prensa de la IV Edici\xc3\xb3n FIAVL 2019. Fecha: martes, 17 de septiembre de 2019 Hora: 10H30 Escenario principal TBCML.'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/Cultura_Zonal7/status/1173933568294363137;,Cultura_Zonal7;,None;,2019-09-17 12:15:47+00:00;0;0,1;,@TeatroBenjaminC;,;,;",""b'Ministerio de Cultura y Patrimonio y Teatro Benjam\xc3\xadn Carri\xc3\xb3n Mora de Loja, invitan a la rueda de prensa de la IV Edici\xc3\xb3n FIAVL 2019. Martes, 17 de septiembre de 2019, 10H30 Escenario principal del @TeatroBenjaminC'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/festivaloffloja/status/1173728574454554624;,festivaloffloja;,None;,2019-09-16 22:41:13+00:00;0,1;0,1;,;,#Fiavl #OffLoja2019 #LojaParaElMundo #LojanosIlustres;,;,b'\xc2\xbfSab\xc3\xadas Qu\xc3\xa9? - Miguel Riofr\xc3\xado Conoce los datos m\xc3\xa1s relevantes de los Lojanos Ilustres a quienes rendimos homenaje en la IV edici\xc3\xb3n del FIAVL OFF. #Fiavl #OffLoja2019 #LojaParaElMundo #LojanosIlustres';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/Cultura_Ec/status/1173597895590854656;,Cultura_Ec;,None;,2019-09-16 14:01:57+00:00;0,6;0,4;,;,#ElArteViveEnLoja;,;,b'[BOLET\xc3\x8dN] Convocatoria del FIAVL 2019 para grupos nacionales se lanza este martes en Loja La rueda de prensa tendr\xc3\xa1 lugar en el Teatro Benjam\xc3\xadn Carri\xc3\xb3n de Loja a partir de las 10h30 del martes 17 de septiembre de 2019. M\xc3\xa1s informaci\xc3\xb3n https://bit.ly/2mkNfVJ #ElArteViveEnLoja';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/TeatroBenjaminC/status/1172929914527526916;,TeatroBenjaminC;,None;,2019-09-14 17:47:38+00:00;0,3;0,1;,@Cultura_Ec @TeatroBenjaminC @juanfervelasco @jdflores85 @RicardoSempert3 @Cultura_Zonal7 @FestivalDeLoja;,#LojaEsM #LojaEsCultura #LojaSiempreCreativa #S #ElArteViveEnLoja;,;",""b'INVITACI\xc3\x93N | RUEDA DE PRENSA @Cultura_Ec y @TeatroBenjaminC, invitan a la rueda de prensa IV Edici\xc3\xb3n FIAVL 2019. #LojaEsM\xc3\xbasica #LojaEsCultura #LojaSiempreCreativa #S\xc3\xa9Puntual #ElArteViveEnLoja @juanfervelasco @jdflores85 @RicardoSempert3 @Cultura_Zonal7 @FestivalDeLoja'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/festivaloffloja/status/1171484707130707968;,festivaloffloja;,None;,2019-09-10 18:04:53+00:00;0,1;0,4;,;,#Fiavl2019 #OffLoja2019 #Fiavl #LojaParaElMundo;,;,b'#Fiavl2019 | Lanzamiento oficial de la Cartelera Off 2019 y Firma de Convenio con el Festival Internacional Sala de Parto de Per\xc3\xba. #OffLoja2019 #Fiavl #LojaParaElMundo';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/festivaloffloja/status/1170014877425000451;,festivaloffloja;,None;,2019-09-06 16:44:19+00:00;0;0,2;,;,#Fiavl2019 #OffLoja2019 #Fiavl #LojaParaElMundo;,;",""b'#Fiavl2019 | Reuni\xc3\xb3n para coordinar la """"Feria de la Seguridad"""" con las distintas instituciones. #OffLoja2019 #Fiavl #LojaParaElMundo'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/benjaminayalae/status/1169059569345191936;,benjaminayalae;,ppsesa;,2019-09-04 01:28:16+00:00;0;0,2;,@Rubn_Bustamante @raulauquilla21 @veronicaariasf;,#janinnecruz #FIAVL;,;",""b'Mientras los asamble\xc3\xadstas Azuayos se unen para defender los intereses de su provincia, los asambleistas lojanos @Rubn_Bustamante @raulauquilla21 #janinnecruz y @veronicaariasf les importa un pepino q se haya reducido en un 50% el presupuesto del #FIAVL, x eso los morlacos crecen!'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/rosamariatorres/status/1168609410517741571;,rosamariatorres;,Jeanninecruzz;,2019-09-02 19:39:29+00:00;0,1;0,1;,@Cultura_Ec @FiscaliaEcuador;,#FIAVL;,;",""b'La convocatoria al #FIAVL fue transparente. No gan\xc3\xb3 una ferreter\xc3\xada";" la persona que se present\xc3\xb3 lo hizo con RUC de organizaci\xc3\xb3n de eventos y docs falsos. @Cultura_Ec puso la denuncia ante @FiscaliaEcuador. Seg\xc3\xban la ley la adjudicaci\xc3\xb3n debe pasar al segundo, en este caso Satr\xc3\xa9'"""
;;;;;;;;;;;
1,17E+18;,https://twitter.com/sheilaivannova/status/1167200526871797760;,sheilaivannova;,None;,2019-08-29 22:21:05+00:00;0;0;,;,#StandUpLoja #FIAVL;,;,b'Ministro de Cultura habla sobre supuestas irregularidades en adjudicaci\xc3\xb3n del Festival Internacional de Artes Vivas #StandUpLoja #FIAVL https://www.facebook.com/100001526510491/posts/2538918936168965/';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/LizbethMorenoA/status/1167170479146381312;,LizbethMorenoA;,None;,2019-08-29 20:21:41+00:00;0;0,1;,;,;,;",""b'Me encanta la gente que se queja que no es parte del Festival Off del FIAVL 2019 si no postularon. Oiga amigo, en TODO FESTIVAL, en cualquier parte del mundo se de POSTULAR. Ya no se haga el loco.'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/gustavo_oso/status/1167168598764376064;,gustavo_oso;,None;,2019-08-29 20:14:13+00:00;0;0;,;,;,;",""b'Dos cosas puntuales en relaci\xc3\xb3n al FIAVL y el proceso de adjudicaci\xc3\xb3n. 1. Despu\xc3\xa9s de la denuncia que en redes se dio y que el se\xc3\xb1or ministro desestim\xc3\xb3 y por la que aunque lo niegue se vio obligado a venir, el... https://www.facebook.com/532700711/posts/10157740316460712/'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/VistoLoja/status/1167116711130218496;,VistoLoja;,None;,2019-08-29 16:48:02+00:00;0,1;0,2;,@juanfervelasco @DoraOrdonezC @FestivalDeLoja;,#Loja;,;",""b'\xc2\xa1Explican sobre situaci\xc3\xb3n del FIAVL! #Loja Mediante rueda de prensa, el Ministro de Cultura @juanfervelasco y la subsecretaria Anticorrupci\xc3\xb3n, @DoraOrdonezC, se refieren a las acciones tomadas por la presunta falsificaci\xc3\xb3n de documentos para la contrataci\xc3\xb3n del @FestivalDeLoja'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/MarlonTandazoP/status/1166956400460931073;,MarlonTandazoP;,xkarinagonzalez;,2019-08-29 06:11:01+00:00;0;0;,;,#FestivalDeLojaTransparente #FIAVL;,;,b'Se agradece + empoderamiento de autoridades en este tema #FestivalDeLojaTransparente #FIAVL';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/ferluser_8_23/status/1166852598814695425;,ferluser_8_23;,Cultura_Ec;,2019-08-28 23:18:33+00:00;0;0;,@juanfervelasco @RosarioCordovaV;,;,;,b'No valen para nada. Ellos son quienes deben velar por el proceso y resulta k ninguno d los funcionarios se dio cuenta. Hay k respetar el FIAVL Y A LOJA @juanfervelasco @RosarioCordovaV';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/vanessaAfeijoo/status/1166848838403051524;,vanessaAfeijoo;,None;,2019-08-28 23:03:36+00:00;0;0;,@juanfervelasco;,#Loja #FIAVL;,;",""b'Descubren quien estar\xc3\xa1 a cargo el Festival de Artes Vivas #Loja y hacen la denuncia, me suena a lavarse las manos de alguna manera Se\xc3\xb1or @juanfervelasco si ya el #FIAVL hace rato se da\xc3\xb1o y va ser de baja calidad. Por estas fechas hasta spots publicitarios hab\xc3\xadan, ahora nada.'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/CronicaLoja/status/1166837581314777088;,CronicaLoja;,None;,2019-08-28 22:18:52+00:00;0;0,1;,;,#Loja #FIAVL;,;,b'Autoridades denunciaron ante la Fiscal\xc3\xada General del Estado la presunta falsificaci\xc3\xb3n de documentos de parte de la oferente adjudicada en el proceso de contrataci\xc3\xb3n para la producci\xc3\xb3n del Festival de Artes Vivas de #Loja 2019 (#FIAVL). Detalles http://bit.ly/fiavl2019';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/RepublicaSur/status/1166837330063364096;,RepublicaSur;,None;,2019-08-28 22:17:52+00:00;0;0;,;,;,;",""b'La contrataci\xc3\xb3n de la empresa productora del IV Festival Internacional de las Artes Vivas de Loja (FIAVL) tuvo su respectivo proceso de licitaci\xc3\xb3n, sin embargo, ahora resulta que los documentos de la oferente adjudicada podr\xc3\xadan ser falsificados. || Cart\xc3\xb3NPiedra'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/DiegobravoDiego/status/1166818572414455808;,DiegobravoDiego;,None;,2019-08-28 21:03:20+00:00;0;0;,;,#Loja #FIAVL;,;",""b'CURIOSO en #Loja gana la organizaci\xc3\xb3n del #FIAVL una FERRETER\xc3\x8dA, lo interesante es que despu\xc3\xa9s de que gana por las denuncias se dan cuenta que falsifico documentos. Osea gano una ferreter\xc3\xada la organizaci\xc3\xb3n de un evento internacional, que sigue?'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/festivaloffloja/status/1166818267362746368;,festivaloffloja;,None;,2019-08-28 21:02:08+00:00;0;0,2;,;,#Fiavl2019 #OffLoja2019 #Fiavl #LojaParaElMundo;,;,b'#Fiavl2019 | El 2 de Septiembre podr\xc3\xa1s descargar la lista de Postulantes Calificados en nuestra p\xc3\xa1gina web http://www.festivaloff.loja.gob.ec Pendientes! #OffLoja2019 #Fiavl #LojaParaElMundo';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/Jeanninecruzz/status/1166767037282209792;,Jeanninecruzz;,None;,2019-08-28 17:38:33+00:00;0,16;0,28;,@Cultura_Ec;,#FIAVL;,;,b'Gran sospecha para la organizaci\xc3\xb3n del #FIAVL lo gana una ferreter\xc3\xada y a esta le sigue una empresa acusada de peculado que involucra a los Alvarado. Algunos quieren seguir en las ma\xc3\xb1as del pasado. La nueva convocatoria debe ser transparente y ciudadana.@Cultura_Ec';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/MaxIniguez/status/1166686354262188034;,MaxIniguez;,None;,2019-08-28 12:17:57+00:00;0,8;0,6;,@MashiRafael @juanfervelasco;,#FIAVL #Loja #Loja #Esmeraldas #Manab #NebotLassoBucaram;,;",""b'Poco a poco se va fraguando la destrucci\xc3\xb3n del #FIAVL otorgado por @MashiRafael. @juanfervelasco y autoridades de #Loja deben dar la cara YA. #Loja #Esmeraldas #Manab\xc3\xad...NO contar\xc3\xa1n con obras que generen prosperidad. #NebotLassoBucaram y la gallada """"castigar\xc3\xa1n"""" y centralizar\xc3\xa1n.'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/gustavo_oso/status/1166569219280056322;,gustavo_oso;,veronicaariasf;,2019-08-28 04:32:30+00:00;0;0;,;,#Loja #FIAVL;,;",""b'Cabe recalcar que en #Loja no dejaremos que se salgan con la suya los que quieren boicotear el #FIAVL, con o sin el apoyo de autoridades es imperativo que se descalifique a Cruz Basurto y se de paso a la segunda propuesta mejor calificada.'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/festivaloffloja/status/1166524057417912320;,festivaloffloja;,None;,2019-08-28 01:33:02+00:00;0,1;0,1;,;,#Fiavl #OffLoja2019 #LojaParaElMundo #LojanosIlustres;,;,b'\xc2\xbfSab\xc3\xadas Qu\xc3\xa9? - Pablo Palacio Conoce los datos m\xc3\xa1s relevantes de los Lojanos Ilustres a quienes rendimos homenaje en la IV edici\xc3\xb3n del FIAVL OFF. #Fiavl #OffLoja2019 #LojaParaElMundo #LojanosIlustres';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/veronicaariasf/status/1166417585585438727;,veronicaariasf;,None;,2019-08-27 18:29:58+00:00;0,72;0,8;,@SERCOPec @juanfervelasco;,;,;",""b'Esta empresa organizar\xc3\xa1 el Festival de Artes Vivas. Su RUC se\xc3\xb1ala la venta de art\xc3\xadculos de ferreter\xc3\xada, hace 4 d\xc3\xadas lo actualiza para \xe2\x80\x9corganizaci\xc3\xb3n de eventos\xe2\x80\x9d. Fue sancionada en abril por el @SERCOPec. Ministro @juanfervelasco debe responder por esto. En qu\xc3\xa9 manos est\xc3\xa1 el FIAVL?'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/gustavo_oso/status/1166232817795325952;,gustavo_oso;,None;,2019-08-27 06:15:45+00:00;0;0;,@Cultura_Ec @juanfervelasco @Presidencia_Ec @Lenin;,#FIAVL;,;",""b'YA BASTA DE QUE SE QUIERAN BURLAR DE LOJA Y SU HISTORIA CULTURAL, BASTA DE QUE SE QUIERA BOICOTEAR EL #FIAVL PARA LUEGO PODER QUIT\xc3\x81RSELO AL PUEBLO LOJANO, COMO CIUDADANO EXIJO UNA EXPLICACI\xc3\x93N Y RECTIFICACI\xc3\x93N AL MINISTRO @Cultura_Ec @juanfervelasco Y AL @Presidencia_Ec @Lenin'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/gustavo_oso/status/1166230925098835969;,gustavo_oso;,None;,2019-08-27 06:08:14+00:00;0;0;,@Presidencia_Ec @Lenin @Cultura_Ec @juanfervelasco;,#FIAVL;,;,b'Al parecer el @Presidencia_Ec @Lenin y su ac\xc3\xb3lito el ministro de @Cultura_Ec @juanfervelasco piensan que los lojanos no tienen memoria y que se les puede mentir como lo est\xc3\xa1n haciendo para perjudicar y boicotear el #FIAVL en su cuarta edici\xc3\xb3n. PUES NO ES AS\xc3\x8d';
;;;;;;;;;;;
1,17E+18;,https://twitter.com/gustavo_oso/status/1166224111686885376;,gustavo_oso;,None;,2019-08-27 05:41:10+00:00;0;0;,@juanfervelasco;,#FIAVL;,;",""b'Y segundo el se\xc3\xb1or ministro de cultura @juanfervelasco declar\xc3\xb3 desierta la licitaci\xc3\xb3n que buscaba la empresa que se encargar\xc3\xada de realizar el #FIAVL en su cuarta edici\xc3\xb3n, aduciendo su """"preocupaci\xc3\xb3n por proteger los dineros que corresponden a este festival""""'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/gustavo_oso/status/1166223254513754118;,gustavo_oso;,None;,2019-08-27 05:37:45+00:00;0;0;,@juanfervelasco;,#FIAVL;,;",""b'Para ser m\xc3\xa1s precisos y haciendo un recorderis de todo esto, el flamante ministro de cultura @juanfervelasco vino a burlarse de los lojanos, primero ratificando la reducci\xc3\xb3n del presupuesto para el #FIAVL sin dar una sola explicaci\xc3\xb3n v\xc3\xa1lida de ello.'""";
;;;;;;;;;;;
1,17E+18;,https://twitter.com/gustavo_oso/status/1166222006049824769;,gustavo_oso;,None;,2019-08-27 05:32:48+00:00;0;0;,;,#Loja #FIAVL;,;",""b'#Loja por su largo historial cultural se ha ganado el derecho de tener un festival como el #FIAVL que en este 2019 se dar\xc3\xada su cuarta edici\xc3\xb3n, pero lamentablemente los t\xc3\xadpicos intereses de unos cuantos lo quieren boicotear de una u otra manera, para tener excusas y desaparecerlo.'""";
;;;;;;;;;;;
1,16E+18;,https://twitter.com/festivaloffloja/status/1164932899503857665;,festivaloffloja;,None;,2019-08-23 16:10:21+00:00;0,1;0,2;,@CrisBaquerizo;,#F #OffLoja2019 #Fiavl #Loja;,;,b'#F\xc3\xa1bricaOff | Te invitamos a postular como ALUMNO a la residencia de COMPOSICI\xc3\x93N COREOGR\xc3\x81FICA Y DANZA CONTEMPOR\xc3\x81NEA con Cristina Baquerizo. @crisbaquerizo Postula hasta el 15 de Septiembre. Toda la informaci\xc3\xb3n de residencias aqu\xc3\xad http://cort.as/-N6Vj #OffLoja2019 #Fiavl #Loja';
;;;;;;;;;;;
1,16E+18;,https://twitter.com/festivaloffloja/status/1164673953169838081;,festivaloffloja;,None;,2019-08-22 23:01:23+00:00;0,2;0,2;,;,#F #OffLoja2019 #Fiavl #LojaParaElMundo;,;,b'#F\xc3\xa1bricaOff | Te invitamos a postular como ALUMNO a la residencia de ORQUESTACI\xc3\x93N con Iv\xc3\xa1n Salazar Postula hasta el 15 de Septiembre. Toda la informaci\xc3\xb3n de residencias aqu\xc3\xad http://cort.as/-N6Vj #OffLoja2019 #Fiavl #LojaParaElMundo';
;;;;;;;;;;;
1,16E+18;,https://twitter.com/festivaloffloja/status/1163911056042930176;,festivaloffloja;,None;,2019-08-20 20:29:54+00:00;0,1;0,1;,@sergiomaggiolo;,#F #OffLoja2019 #Fiavl #LojaParaElMundo;,;,b'#F\xc3\xa1bricaOff | Te invitamos a postular como ALUMNO a la residencia de ARTES ESC\xc3\x89NICAS con Sergio Maggiolo @sergiomaggiolo Postula hasta el 15 de Septiembre. Toda la informaci\xc3\xb3n de residencias aqu\xc3\xad http://cort.as/-N6Vj #OffLoja2019 #Fiavl #LojaParaElMundo';
